町丁名,世帯数,男,女,date
神楽坂１丁目,1,1,0,2020-06-01
神楽坂２丁目,9,4,5,2020-06-01
神楽坂３丁目,15,10,10,2020-06-01
神楽坂４丁目,5,2,4,2020-06-01
神楽坂５丁目,14,10,5,2020-06-01
神楽坂６丁目,28,19,13,2020-06-01
細工町,11,4,9,2020-06-01
二十騎町,26,19,17,2020-06-01
揚場町,2,2,0,2020-06-01
津久戸町,4,2,2,2020-06-01
東五軒町,61,31,35,2020-06-01
西五軒町,83,57,47,2020-06-01
赤城元町,6,4,4,2020-06-01
南榎町,43,32,24,2020-06-01
袋町,15,11,9,2020-06-01
払方町,36,30,35,2020-06-01
南町,20,17,11,2020-06-01
北町,12,10,5,2020-06-01
納戸町,49,36,25,2020-06-01
南山伏町,9,7,5,2020-06-01
北山伏町,28,15,20,2020-06-01
白銀町,34,23,17,2020-06-01
下宮比町,9,4,6,2020-06-01
矢来町,116,68,68,2020-06-01
若宮町,42,52,55,2020-06-01
岩戸町,22,12,14,2020-06-01
中町,11,7,7,2020-06-01
箪笥町,15,10,8,2020-06-01
横寺町,16,7,9,2020-06-01
筑土八幡町,16,10,12,2020-06-01
新小川町,113,64,65,2020-06-01
神楽河岸,0,0,0,2020-06-01
市谷薬王寺町,169,133,141,2020-06-01
市谷柳町,46,29,25,2020-06-01
市谷仲之町,140,146,151,2020-06-01
赤城下町,38,26,19,2020-06-01
天神町,59,34,29,2020-06-01
榎町,28,12,16,2020-06-01
東榎町,37,19,19,2020-06-01
早稲田町,126,71,71,2020-06-01
早稲田南町,68,50,27,2020-06-01
馬場下町,30,15,22,2020-06-01
原町１丁目,92,47,62,2020-06-01
原町２丁目,56,41,43,2020-06-01
原町３丁目,131,125,126,2020-06-01
喜久井町,82,56,44,2020-06-01
築地町,19,14,5,2020-06-01
弁天町,160,95,100,2020-06-01
中里町,7,1,6,2020-06-01
山吹町,258,120,160,2020-06-01
改代町,30,14,17,2020-06-01
水道町,44,25,28,2020-06-01
早稲田鶴巻町,554,283,337,2020-06-01
住吉町,152,100,108,2020-06-01
市谷台町,89,59,48,2020-06-01
河田町,314,340,388,2020-06-01
若松町,334,279,284,2020-06-01
余丁町,196,144,133,2020-06-01
戸山１丁目,156,81,110,2020-06-01
戸山２丁目,292,141,283,2020-06-01
戸山３丁目,71,42,41,2020-06-01
富久町,356,232,260,2020-06-01
百人町１丁目,1183,743,628,2020-06-01
百人町２丁目,1478,1040,844,2020-06-01
百人町３丁目,294,245,272,2020-06-01
百人町４丁目,189,176,206,2020-06-01
大久保１丁目,1379,816,840,2020-06-01
大久保２丁目,2064,1338,1343,2020-06-01
大久保３丁目,390,282,340,2020-06-01
戸塚町１丁目,35,20,22,2020-06-01
西早稲田１丁目,680,359,433,2020-06-01
西早稲田２丁目,859,464,489,2020-06-01
西早稲田３丁目,768,436,434,2020-06-01
高田馬場１丁目,523,317,320,2020-06-01
高田馬場２丁目,267,158,139,2020-06-01
高田馬場３丁目,812,538,418,2020-06-01
高田馬場４丁目,872,610,511,2020-06-01
下落合１丁目,613,357,327,2020-06-01
下落合２丁目,311,198,187,2020-06-01
下落合３丁目,223,141,124,2020-06-01
下落合４丁目,324,187,174,2020-06-01
中落合１丁目,263,158,140,2020-06-01
中落合２丁目,256,177,150,2020-06-01
中落合３丁目,143,84,88,2020-06-01
中落合４丁目,149,86,90,2020-06-01
上落合１丁目,352,232,209,2020-06-01
上落合２丁目,288,158,175,2020-06-01
上落合３丁目,366,198,206,2020-06-01
西落合１丁目,169,80,117,2020-06-01
西落合２丁目,193,107,123,2020-06-01
西落合３丁目,130,76,69,2020-06-01
西落合４丁目,82,53,38,2020-06-01
中井１丁目,116,72,61,2020-06-01
中井２丁目,174,99,105,2020-06-01
北新宿１丁目,1302,898,716,2020-06-01
北新宿２丁目,416,287,300,2020-06-01
北新宿３丁目,1088,744,659,2020-06-01
北新宿４丁目,975,659,585,2020-06-01
西新宿１丁目,2,1,1,2020-06-01
西新宿２丁目,0,0,0,2020-06-01
西新宿３丁目,226,139,109,2020-06-01
西新宿４丁目,516,288,306,2020-06-01
西新宿５丁目,291,196,225,2020-06-01
西新宿６丁目,337,260,222,2020-06-01
西新宿７丁目,215,138,102,2020-06-01
西新宿８丁目,237,147,142,2020-06-01
四谷１丁目,17,12,8,2020-05-01
四谷２丁目,15,11,9,2020-05-01
四谷３丁目,26,23,13,2020-05-01
四谷４丁目,215,130,119,2020-05-01
四谷本塩町,23,8,18,2020-05-01
四谷三栄町,62,45,43,2020-05-01
四谷坂町,129,84,79,2020-05-01
若葉１丁目,80,63,42,2020-05-01
若葉２丁目,34,23,18,2020-05-01
若葉３丁目,64,28,46,2020-05-01
須賀町,47,33,22,2020-05-01
左門町,79,51,36,2020-05-01
信濃町,63,30,34,2020-05-01
南元町,146,94,78,2020-05-01
荒木町,149,91,79,2020-05-01
舟町,59,37,30,2020-05-01
愛住町,63,49,25,2020-05-01
大京町,139,96,72,2020-05-01
霞ヶ丘町,2,2,0,2020-05-01
内藤町,48,26,33,2020-05-01
片町,25,11,15,2020-05-01
新宿１丁目,312,167,184,2020-05-01
新宿２丁目,101,59,52,2020-05-01
新宿３丁目,8,7,7,2020-05-01
新宿４丁目,8,4,5,2020-05-01
新宿５丁目,270,160,148,2020-05-01
新宿６丁目,414,259,274,2020-05-01
新宿７丁目,745,524,475,2020-05-01
歌舞伎町１丁目,11,9,4,2020-05-01
歌舞伎町２丁目,396,205,277,2020-05-01
市谷田町１丁目,1,0,1,2020-05-01
市谷田町２丁目,12,12,10,2020-05-01
市谷田町３丁目,19,6,16,2020-05-01
市谷本村町,68,70,64,2020-05-01
市谷砂土原町１丁目,4,4,4,2020-05-01
市谷砂土原町２丁目,15,11,10,2020-05-01
市谷砂土原町３丁目,60,81,58,2020-05-01
市谷左内町,11,8,8,2020-05-01
市谷加賀町１丁目,0,0,0,2020-05-01
市谷加賀町２丁目,62,42,46,2020-05-01
市谷甲良町,29,23,15,2020-05-01
市谷船河原町,8,11,9,2020-05-01
市谷長延寺町,6,0,6,2020-05-01
市谷鷹匠町,0,0,0,2020-05-01
市谷山伏町,18,12,13,2020-05-01
市谷八幡町,2,1,1,2020-05-01
神楽坂１丁目,1,1,0,2020-05-01
神楽坂２丁目,9,4,5,2020-05-01
神楽坂３丁目,16,11,10,2020-05-01
神楽坂４丁目,5,2,4,2020-05-01
神楽坂５丁目,14,10,5,2020-05-01
神楽坂６丁目,29,20,13,2020-05-01
細工町,11,4,9,2020-05-01
二十騎町,27,20,17,2020-05-01
揚場町,2,2,0,2020-05-01
津久戸町,4,2,2,2020-05-01
東五軒町,62,32,35,2020-05-01
西五軒町,82,58,45,2020-05-01
赤城元町,7,5,4,2020-05-01
南榎町,42,32,23,2020-05-01
袋町,15,11,9,2020-05-01
払方町,35,31,35,2020-05-01
南町,20,17,11,2020-05-01
北町,12,10,5,2020-05-01
納戸町,48,34,24,2020-05-01
南山伏町,9,7,5,2020-05-01
北山伏町,28,15,20,2020-05-01
白銀町,34,23,17,2020-05-01
下宮比町,9,4,6,2020-05-01
矢来町,118,68,71,2020-05-01
若宮町,43,53,55,2020-05-01
岩戸町,23,12,15,2020-05-01
中町,12,8,7,2020-05-01
箪笥町,14,9,8,2020-05-01
横寺町,16,7,9,2020-05-01
筑土八幡町,16,10,12,2020-05-01
新小川町,112,64,64,2020-05-01
神楽河岸,0,0,0,2020-05-01
市谷薬王寺町,169,133,141,2020-05-01
市谷柳町,43,27,24,2020-05-01
市谷仲之町,143,152,150,2020-05-01
赤城下町,39,27,20,2020-05-01
天神町,63,37,30,2020-05-01
榎町,27,12,15,2020-05-01
東榎町,41,22,20,2020-05-01
早稲田町,125,71,70,2020-05-01
早稲田南町,71,51,29,2020-05-01
馬場下町,31,16,22,2020-05-01
原町１丁目,94,47,64,2020-05-01
原町２丁目,58,42,44,2020-05-01
原町３丁目,128,125,126,2020-05-01
喜久井町,81,56,43,2020-05-01
築地町,19,14,5,2020-05-01
弁天町,163,97,101,2020-05-01
中里町,7,1,6,2020-05-01
山吹町,257,120,159,2020-05-01
改代町,29,15,15,2020-05-01
水道町,44,25,28,2020-05-01
早稲田鶴巻町,557,284,338,2020-05-01
住吉町,150,96,107,2020-05-01
市谷台町,93,61,50,2020-05-01
河田町,317,340,388,2020-05-01
若松町,335,280,285,2020-05-01
余丁町,198,146,136,2020-05-01
戸山１丁目,156,81,110,2020-05-01
戸山２丁目,291,139,281,2020-05-01
戸山３丁目,67,38,41,2020-05-01
富久町,365,236,265,2020-05-01
百人町１丁目,1211,754,645,2020-05-01
百人町２丁目,1487,1040,858,2020-05-01
百人町３丁目,296,248,271,2020-05-01
百人町４丁目,191,178,205,2020-05-01
大久保１丁目,1399,829,846,2020-05-01
大久保２丁目,2074,1357,1344,2020-05-01
大久保３丁目,390,283,338,2020-05-01
戸塚町１丁目,37,19,25,2020-05-01
西早稲田１丁目,680,356,436,2020-05-01
西早稲田２丁目,885,470,509,2020-05-01
西早稲田３丁目,780,444,440,2020-05-01
高田馬場１丁目,527,327,314,2020-05-01
高田馬場２丁目,266,162,134,2020-05-01
高田馬場３丁目,821,541,425,2020-05-01
高田馬場４丁目,876,613,515,2020-05-01
下落合１丁目,627,368,333,2020-05-01
下落合２丁目,314,198,190,2020-05-01
下落合３丁目,227,141,128,2020-05-01
下落合４丁目,342,199,179,2020-05-01
中落合１丁目,251,148,137,2020-05-01
中落合２丁目,267,181,157,2020-05-01
中落合３丁目,146,88,89,2020-05-01
中落合４丁目,146,85,89,2020-05-01
上落合１丁目,366,244,217,2020-05-01
上落合２丁目,291,160,176,2020-05-01
上落合３丁目,374,204,207,2020-05-01
西落合１丁目,169,80,117,2020-05-01
西落合２丁目,196,107,126,2020-05-01
西落合３丁目,132,75,71,2020-05-01
西落合４丁目,85,56,38,2020-05-01
中井１丁目,118,73,62,2020-05-01
中井２丁目,176,101,105,2020-05-01
北新宿１丁目,1321,906,722,2020-05-01
北新宿２丁目,428,291,307,2020-05-01
北新宿３丁目,1105,757,659,2020-05-01
北新宿４丁目,983,668,589,2020-05-01
西新宿１丁目,2,1,1,2020-05-01
西新宿２丁目,0,0,0,2020-05-01
西新宿３丁目,225,137,110,2020-05-01
西新宿４丁目,518,293,302,2020-05-01
西新宿５丁目,299,198,234,2020-05-01
西新宿６丁目,336,261,221,2020-05-01
西新宿７丁目,216,138,104,2020-05-01
西新宿８丁目,245,149,150,2020-05-01
四谷１丁目,19,12,10,2020-04-01
四谷２丁目,16,11,10,2020-04-01
四谷３丁目,26,24,12,2020-04-01
四谷４丁目,218,134,118,2020-04-01
四谷本塩町,22,8,17,2020-04-01
四谷三栄町,60,44,42,2020-04-01
四谷坂町,124,81,78,2020-04-01
若葉１丁目,79,62,42,2020-04-01
若葉２丁目,34,22,19,2020-04-01
若葉３丁目,62,27,45,2020-04-01
須賀町,48,34,22,2020-04-01
左門町,81,52,37,2020-04-01
信濃町,66,33,34,2020-04-01
南元町,151,98,79,2020-04-01
荒木町,146,86,81,2020-04-01
舟町,59,36,31,2020-04-01
愛住町,61,47,25,2020-04-01
大京町,137,95,71,2020-04-01
霞ヶ丘町,2,2,0,2020-04-01
内藤町,47,25,34,2020-04-01
片町,28,11,18,2020-04-01
新宿１丁目,319,174,185,2020-04-01
新宿２丁目,100,57,53,2020-04-01
新宿３丁目,8,7,7,2020-04-01
新宿４丁目,8,4,5,2020-04-01
新宿５丁目,283,166,158,2020-04-01
新宿６丁目,412,263,270,2020-04-01
新宿７丁目,781,546,494,2020-04-01
歌舞伎町１丁目,12,10,4,2020-04-01
歌舞伎町２丁目,397,209,275,2020-04-01
市谷田町１丁目,1,0,1,2020-04-01
市谷田町２丁目,13,13,10,2020-04-01
市谷田町３丁目,19,6,16,2020-04-01
市谷本村町,67,68,63,2020-04-01
市谷砂土原町１丁目,5,5,4,2020-04-01
市谷砂土原町２丁目,15,10,11,2020-04-01
市谷砂土原町３丁目,60,81,57,2020-04-01
市谷左内町,13,8,10,2020-04-01
市谷加賀町１丁目,0,0,0,2020-04-01
市谷加賀町２丁目,57,38,44,2020-04-01
市谷甲良町,28,23,14,2020-04-01
市谷船河原町,8,11,9,2020-04-01
市谷長延寺町,6,0,6,2020-04-01
市谷鷹匠町,0,0,0,2020-04-01
市谷山伏町,20,12,15,2020-04-01
市谷八幡町,2,1,1,2020-04-01
神楽坂１丁目,1,1,0,2020-04-01
神楽坂２丁目,10,4,6,2020-04-01
神楽坂３丁目,15,10,9,2020-04-01
神楽坂４丁目,5,2,4,2020-04-01
神楽坂５丁目,15,11,6,2020-04-01
神楽坂６丁目,29,20,13,2020-04-01
細工町,10,3,9,2020-04-01
二十騎町,27,20,17,2020-04-01
揚場町,2,2,0,2020-04-01
津久戸町,4,2,2,2020-04-01
東五軒町,55,27,36,2020-04-01
西五軒町,83,59,45,2020-04-01
赤城元町,7,5,4,2020-04-01
南榎町,41,31,23,2020-04-01
袋町,15,11,9,2020-04-01
払方町,37,32,37,2020-04-01
南町,20,17,11,2020-04-01
北町,12,10,5,2020-04-01
納戸町,47,32,24,2020-04-01
南山伏町,10,7,6,2020-04-01
北山伏町,28,16,19,2020-04-01
白銀町,34,23,17,2020-04-01
下宮比町,9,4,6,2020-04-01
矢来町,123,71,73,2020-04-01
若宮町,40,48,54,2020-04-01
岩戸町,24,13,15,2020-04-01
中町,12,8,7,2020-04-01
箪笥町,14,9,8,2020-04-01
横寺町,17,8,9,2020-04-01
筑土八幡町,18,12,12,2020-04-01
新小川町,113,66,62,2020-04-01
神楽河岸,0,0,0,2020-04-01
市谷薬王寺町,172,134,144,2020-04-01
市谷柳町,48,32,24,2020-04-01
市谷仲之町,141,153,149,2020-04-01
赤城下町,44,31,21,2020-04-01
天神町,69,37,36,2020-04-01
榎町,28,12,16,2020-04-01
東榎町,44,25,20,2020-04-01
早稲田町,124,71,69,2020-04-01
早稲田南町,68,48,29,2020-04-01
馬場下町,35,17,25,2020-04-01
原町１丁目,95,50,66,2020-04-01
原町２丁目,56,40,44,2020-04-01
原町３丁目,129,126,127,2020-04-01
喜久井町,82,58,42,2020-04-01
築地町,19,14,5,2020-04-01
弁天町,174,104,106,2020-04-01
中里町,7,1,6,2020-04-01
山吹町,252,115,159,2020-04-01
改代町,28,15,14,2020-04-01
水道町,46,27,29,2020-04-01
早稲田鶴巻町,597,306,357,2020-04-01
住吉町,151,97,105,2020-04-01
市谷台町,92,61,51,2020-04-01
河田町,320,341,394,2020-04-01
若松町,348,287,288,2020-04-01
余丁町,197,146,135,2020-04-01
戸山１丁目,159,84,110,2020-04-01
戸山２丁目,292,142,283,2020-04-01
戸山３丁目,69,39,42,2020-04-01
富久町,391,256,276,2020-04-01
百人町１丁目,1251,784,661,2020-04-01
百人町２丁目,1531,1071,883,2020-04-01
百人町３丁目,304,250,277,2020-04-01
百人町４丁目,200,185,210,2020-04-01
大久保１丁目,1458,867,863,2020-04-01
大久保２丁目,2152,1392,1389,2020-04-01
大久保３丁目,388,285,340,2020-04-01
戸塚町１丁目,40,18,29,2020-04-01
西早稲田１丁目,680,363,428,2020-04-01
西早稲田２丁目,930,483,541,2020-04-01
西早稲田３丁目,808,455,457,2020-04-01
高田馬場１丁目,573,360,329,2020-04-01
高田馬場２丁目,272,168,137,2020-04-01
高田馬場３丁目,859,550,457,2020-04-01
高田馬場４丁目,936,658,529,2020-04-01
下落合１丁目,655,387,345,2020-04-01
下落合２丁目,316,196,195,2020-04-01
下落合３丁目,233,144,131,2020-04-01
下落合４丁目,359,210,185,2020-04-01
中落合１丁目,249,142,141,2020-04-01
中落合２丁目,276,192,153,2020-04-01
中落合３丁目,146,86,91,2020-04-01
中落合４丁目,150,87,91,2020-04-01
上落合１丁目,386,260,221,2020-04-01
上落合２丁目,299,173,174,2020-04-01
上落合３丁目,372,205,204,2020-04-01
西落合１丁目,169,82,115,2020-04-01
西落合２丁目,205,113,129,2020-04-01
西落合３丁目,135,75,73,2020-04-01
西落合４丁目,83,55,37,2020-04-01
中井１丁目,117,68,67,2020-04-01
中井２丁目,180,101,109,2020-04-01
北新宿１丁目,1371,929,742,2020-04-01
北新宿２丁目,448,313,305,2020-04-01
北新宿３丁目,1176,782,710,2020-04-01
北新宿４丁目,1018,682,613,2020-04-01
西新宿１丁目,2,1,1,2020-04-01
西新宿２丁目,0,0,0,2020-04-01
西新宿３丁目,224,134,112,2020-04-01
西新宿４丁目,506,291,289,2020-04-01
西新宿５丁目,301,196,236,2020-04-01
西新宿６丁目,338,266,219,2020-04-01
西新宿７丁目,221,138,110,2020-04-01
西新宿８丁目,272,152,176,2020-04-01
四谷１丁目,20,13,10,2020-03-01
四谷２丁目,19,13,12,2020-03-01
四谷３丁目,26,25,10,2020-03-01
四谷４丁目,218,136,115,2020-03-01
四谷本塩町,23,8,18,2020-03-01
四谷三栄町,60,44,42,2020-03-01
四谷坂町,126,82,82,2020-03-01
若葉１丁目,83,65,43,2020-03-01
若葉２丁目,34,22,19,2020-03-01
若葉３丁目,62,25,47,2020-03-01
須賀町,49,35,22,2020-03-01
左門町,80,51,37,2020-03-01
信濃町,69,35,35,2020-03-01
南元町,151,100,79,2020-03-01
荒木町,146,84,86,2020-03-01
舟町,67,41,34,2020-03-01
愛住町,63,48,26,2020-03-01
大京町,132,91,70,2020-03-01
霞ヶ丘町,2,2,0,2020-03-01
内藤町,46,24,34,2020-03-01
片町,28,10,19,2020-03-01
新宿１丁目,325,172,194,2020-03-01
新宿２丁目,98,59,49,2020-03-01
新宿３丁目,8,7,7,2020-03-01
新宿４丁目,8,4,5,2020-03-01
新宿５丁目,296,172,167,2020-03-01
新宿６丁目,419,263,273,2020-03-01
新宿７丁目,810,550,520,2020-03-01
歌舞伎町１丁目,12,10,4,2020-03-01
歌舞伎町２丁目,400,206,283,2020-03-01
市谷田町１丁目,1,0,1,2020-03-01
市谷田町２丁目,12,11,10,2020-03-01
市谷田町３丁目,20,6,17,2020-03-01
市谷本村町,68,71,63,2020-03-01
市谷砂土原町１丁目,5,5,4,2020-03-01
市谷砂土原町２丁目,16,11,11,2020-03-01
市谷砂土原町３丁目,66,87,60,2020-03-01
市谷左内町,14,9,10,2020-03-01
市谷加賀町１丁目,0,0,0,2020-03-01
市谷加賀町２丁目,59,38,44,2020-03-01
市谷甲良町,28,22,15,2020-03-01
市谷船河原町,8,11,9,2020-03-01
市谷長延寺町,5,0,5,2020-03-01
市谷鷹匠町,0,0,0,2020-03-01
市谷山伏町,20,12,15,2020-03-01
市谷八幡町,3,2,1,2020-03-01
神楽坂１丁目,1,1,0,2020-03-01
神楽坂２丁目,11,4,7,2020-03-01
神楽坂３丁目,14,9,9,2020-03-01
神楽坂４丁目,4,2,3,2020-03-01
神楽坂５丁目,15,12,5,2020-03-01
神楽坂６丁目,29,19,13,2020-03-01
細工町,11,4,9,2020-03-01
二十騎町,25,18,17,2020-03-01
揚場町,2,2,0,2020-03-01
津久戸町,4,2,2,2020-03-01
東五軒町,54,26,36,2020-03-01
西五軒町,80,56,45,2020-03-01
赤城元町,8,5,5,2020-03-01
南榎町,43,31,25,2020-03-01
袋町,16,11,10,2020-03-01
払方町,36,33,35,2020-03-01
南町,21,18,12,2020-03-01
北町,11,9,5,2020-03-01
納戸町,46,28,26,2020-03-01
南山伏町,11,8,6,2020-03-01
北山伏町,28,16,19,2020-03-01
白銀町,35,25,18,2020-03-01
下宮比町,9,4,6,2020-03-01
矢来町,120,68,74,2020-03-01
若宮町,40,48,54,2020-03-01
岩戸町,27,15,16,2020-03-01
中町,12,8,7,2020-03-01
箪笥町,15,8,10,2020-03-01
横寺町,19,9,11,2020-03-01
筑土八幡町,19,13,12,2020-03-01
新小川町,114,66,65,2020-03-01
神楽河岸,0,0,0,2020-03-01
市谷薬王寺町,170,129,143,2020-03-01
市谷柳町,45,31,22,2020-03-01
市谷仲之町,145,157,157,2020-03-01
赤城下町,44,32,19,2020-03-01
天神町,71,37,38,2020-03-01
榎町,26,10,16,2020-03-01
東榎町,46,26,21,2020-03-01
早稲田町,131,77,70,2020-03-01
早稲田南町,66,44,32,2020-03-01
馬場下町,37,19,25,2020-03-01
原町１丁目,97,50,69,2020-03-01
原町２丁目,58,41,45,2020-03-01
原町３丁目,130,124,128,2020-03-01
喜久井町,82,57,43,2020-03-01
築地町,19,14,5,2020-03-01
弁天町,174,105,105,2020-03-01
中里町,7,1,6,2020-03-01
山吹町,241,109,153,2020-03-01
改代町,30,14,17,2020-03-01
水道町,48,28,30,2020-03-01
早稲田鶴巻町,668,347,392,2020-03-01
住吉町,148,100,100,2020-03-01
市谷台町,89,59,50,2020-03-01
河田町,319,338,388,2020-03-01
若松町,360,301,294,2020-03-01
余丁町,206,151,138,2020-03-01
戸山１丁目,153,80,108,2020-03-01
戸山２丁目,289,142,280,2020-03-01
戸山３丁目,75,42,45,2020-03-01
富久町,415,266,292,2020-03-01
百人町１丁目,1335,830,702,2020-03-01
百人町２丁目,1653,1137,938,2020-03-01
百人町３丁目,322,255,285,2020-03-01
百人町４丁目,201,189,207,2020-03-01
大久保１丁目,1520,889,909,2020-03-01
大久保２丁目,2295,1469,1453,2020-03-01
大久保３丁目,389,287,337,2020-03-01
戸塚町１丁目,43,19,33,2020-03-01
西早稲田１丁目,703,366,445,2020-03-01
西早稲田２丁目,1011,504,602,2020-03-01
西早稲田３丁目,862,476,493,2020-03-01
高田馬場１丁目,638,393,360,2020-03-01
高田馬場２丁目,279,174,137,2020-03-01
高田馬場３丁目,955,609,501,2020-03-01
高田馬場４丁目,989,697,541,2020-03-01
下落合１丁目,724,433,366,2020-03-01
下落合２丁目,324,209,194,2020-03-01
下落合３丁目,254,167,136,2020-03-01
下落合４丁目,390,229,197,2020-03-01
中落合１丁目,250,144,140,2020-03-01
中落合２丁目,307,203,171,2020-03-01
中落合３丁目,158,93,93,2020-03-01
中落合４丁目,160,94,94,2020-03-01
上落合１丁目,420,282,234,2020-03-01
上落合２丁目,348,198,202,2020-03-01
上落合３丁目,381,210,213,2020-03-01
西落合１丁目,175,89,110,2020-03-01
西落合２丁目,219,106,154,2020-03-01
西落合３丁目,149,82,80,2020-03-01
西落合４丁目,92,63,37,2020-03-01
中井１丁目,124,72,68,2020-03-01
中井２丁目,188,110,107,2020-03-01
北新宿１丁目,1486,986,801,2020-03-01
北新宿２丁目,459,314,316,2020-03-01
北新宿３丁目,1340,864,791,2020-03-01
北新宿４丁目,1052,710,619,2020-03-01
西新宿１丁目,2,1,1,2020-03-01
西新宿２丁目,1,1,0,2020-03-01
西新宿３丁目,226,136,109,2020-03-01
