町丁名,世帯数,男,女,date
上落合１丁目,3361,2737,2675,2020-10-01
上落合２丁目,3300,2515,2434,2020-10-01
上落合３丁目,3257,2401,2290,2020-10-01
西落合１丁目,2868,2247,2383,2020-10-01
西落合２丁目,2582,2117,2133,2020-10-01
西落合３丁目,1920,1488,1706,2020-10-01
西落合４丁目,1283,1098,1171,2020-10-01
中井１丁目,1264,988,786,2020-10-01
中井２丁目,1723,1563,1615,2020-10-01
北新宿１丁目,5080,3749,3247,2020-10-01
北新宿２丁目,3123,2736,2439,2020-10-01
北新宿３丁目,4782,3758,3300,2020-10-01
北新宿４丁目,4362,3316,3089,2020-10-01
西新宿１丁目,33,25,28,2020-10-01
西新宿２丁目,2,2,4,2020-10-01
西新宿３丁目,1651,1121,1079,2020-10-01
西新宿４丁目,5060,3791,3477,2020-10-01
西新宿５丁目,2706,2113,1959,2020-10-01
西新宿６丁目,2321,1882,1641,2020-10-01
西新宿７丁目,1743,1325,995,2020-10-01
西新宿８丁目,2179,1592,1500,2020-10-01
四谷１丁目,273,223,298,2020-09-01
四谷２丁目,247,201,226,2020-09-01
四谷３丁目,287,195,226,2020-09-01
四谷４丁目,2280,1829,1653,2020-09-01
四谷本塩町,324,248,251,2020-09-01
四谷三栄町,1108,950,1048,2020-09-01
四谷坂町,1572,1230,1200,2020-09-01
若葉１丁目,1426,1310,1257,2020-09-01
若葉２丁目,482,440,445,2020-09-01
若葉３丁目,668,507,524,2020-09-01
須賀町,854,720,698,2020-09-01
左門町,1095,745,898,2020-09-01
信濃町,571,401,508,2020-09-01
南元町,1330,1182,1305,2020-09-01
荒木町,1722,1281,1292,2020-09-01
舟町,1012,704,708,2020-09-01
愛住町,914,718,720,2020-09-01
大京町,2395,1807,2116,2020-09-01
霞ヶ丘町,2,2,0,2020-09-01
内藤町,722,638,645,2020-09-01
片町,261,198,172,2020-09-01
新宿１丁目,3041,2157,1927,2020-09-01
新宿２丁目,940,691,531,2020-09-01
新宿３丁目,102,89,55,2020-09-01
新宿４丁目,214,175,109,2020-09-01
新宿５丁目,2100,1458,1142,2020-09-01
新宿６丁目,3087,2270,1970,2020-09-01
新宿７丁目,4263,3437,3201,2020-09-01
歌舞伎町１丁目,172,143,54,2020-09-01
歌舞伎町２丁目,1959,1479,835,2020-09-01
市谷田町１丁目,16,8,18,2020-09-01
市谷田町２丁目,334,255,347,2020-09-01
市谷田町３丁目,206,164,196,2020-09-01
市谷本村町,1715,1520,1028,2020-09-01
市谷砂土原町１丁目,105,96,122,2020-09-01
市谷砂土原町２丁目,260,210,260,2020-09-01
市谷砂土原町３丁目,476,493,511,2020-09-01
市谷左内町,222,199,225,2020-09-01
市谷加賀町１丁目,21,14,23,2020-09-01
市谷加賀町２丁目,1000,750,1031,2020-09-01
市谷甲良町,476,417,440,2020-09-01
市谷船河原町,75,87,89,2020-09-01
市谷長延寺町,93,43,84,2020-09-01
市谷鷹匠町,13,11,15,2020-09-01
市谷山伏町,303,264,281,2020-09-01
市谷八幡町,63,55,66,2020-09-01
神楽坂１丁目,12,13,15,2020-09-01
神楽坂２丁目,127,79,113,2020-09-01
神楽坂３丁目,287,228,207,2020-09-01
神楽坂４丁目,96,82,98,2020-09-01
神楽坂５丁目,384,309,404,2020-09-01
神楽坂６丁目,562,380,467,2020-09-01
細工町,259,216,222,2020-09-01
二十騎町,411,332,362,2020-09-01
揚場町,61,51,56,2020-09-01
津久戸町,69,46,53,2020-09-01
東五軒町,1201,1026,1210,2020-09-01
西五軒町,1044,879,904,2020-09-01
赤城元町,232,181,215,2020-09-01
南榎町,737,719,724,2020-09-01
袋町,367,325,344,2020-09-01
払方町,520,498,547,2020-09-01
南町,394,414,437,2020-09-01
北町,520,494,532,2020-09-01
納戸町,576,494,558,2020-09-01
南山伏町,364,325,305,2020-09-01
北山伏町,382,256,317,2020-09-01
白銀町,735,598,764,2020-09-01
下宮比町,159,93,125,2020-09-01
矢来町,2586,2197,2518,2020-09-01
若宮町,559,501,517,2020-09-01
岩戸町,427,302,335,2020-09-01
中町,267,254,269,2020-09-01
箪笥町,430,294,327,2020-09-01
横寺町,631,470,494,2020-09-01
筑土八幡町,513,386,464,2020-09-01
新小川町,2054,1648,1675,2020-09-01
神楽河岸,0,0,0,2020-09-01
市谷薬王寺町,2149,1656,1733,2020-09-01
市谷柳町,898,607,709,2020-09-01
市谷仲之町,1298,1192,1339,2020-09-01
赤城下町,779,619,581,2020-09-01
天神町,717,529,560,2020-09-01
榎町,498,342,347,2020-09-01
東榎町,258,159,183,2020-09-01
早稲田町,885,594,694,2020-09-01
早稲田南町,462,386,406,2020-09-01
馬場下町,333,259,258,2020-09-01
原町１丁目,880,697,767,2020-09-01
原町２丁目,689,638,617,2020-09-01
原町３丁目,1269,980,1151,2020-09-01
喜久井町,1137,993,994,2020-09-01
築地町,311,245,284,2020-09-01
弁天町,2009,1628,1726,2020-09-01
中里町,349,320,367,2020-09-01
山吹町,2597,1809,2032,2020-09-01
改代町,430,354,309,2020-09-01
水道町,721,491,504,2020-09-01
早稲田鶴巻町,3867,2790,2905,2020-09-01
住吉町,1836,1373,1433,2020-09-01
市谷台町,905,727,687,2020-09-01
河田町,1556,1460,1517,2020-09-01
若松町,3450,2772,3068,2020-09-01
余丁町,2538,2047,2121,2020-09-01
戸山１丁目,1618,1210,1398,2020-09-01
戸山２丁目,3245,2057,3224,2020-09-01
戸山３丁目,628,523,536,2020-09-01
富久町,4188,3640,3609,2020-09-01
百人町１丁目,3002,2214,1561,2020-09-01
百人町２丁目,3413,2603,2059,2020-09-01
百人町３丁目,2582,2578,2897,2020-09-01
百人町４丁目,1612,1150,1535,2020-09-01
大久保１丁目,3072,2125,1935,2020-09-01
大久保２丁目,5537,4163,3812,2020-09-01
大久保３丁目,2410,2259,2517,2020-09-01
戸塚町１丁目,130,93,98,2020-09-01
西早稲田１丁目,3607,2666,2895,2020-09-01
西早稲田２丁目,3720,2955,2708,2020-09-01
西早稲田３丁目,4073,3441,3344,2020-09-01
高田馬場１丁目,2777,2243,2048,2020-09-01
高田馬場２丁目,1283,1007,839,2020-09-01
高田馬場３丁目,4126,3139,2698,2020-09-01
高田馬場４丁目,4211,3444,3124,2020-09-01
下落合１丁目,1880,1271,1205,2020-09-01
下落合２丁目,2062,1729,1831,2020-09-01
下落合３丁目,2599,2078,2459,2020-09-01
下落合４丁目,2668,2170,2373,2020-09-01
中落合１丁目,2318,1792,1755,2020-09-01
中落合２丁目,2812,2446,2526,2020-09-01
中落合３丁目,2422,2011,2190,2020-09-01
中落合４丁目,1741,1560,1524,2020-09-01
上落合１丁目,3373,2746,2680,2020-09-01
上落合２丁目,3303,2522,2429,2020-09-01
上落合３丁目,3262,2406,2300,2020-09-01
西落合１丁目,2871,2255,2384,2020-09-01
西落合２丁目,2592,2120,2135,2020-09-01
西落合３丁目,1926,1496,1709,2020-09-01
西落合４丁目,1283,1098,1172,2020-09-01
中井１丁目,1272,989,795,2020-09-01
中井２丁目,1729,1567,1621,2020-09-01
北新宿１丁目,5110,3776,3253,2020-09-01
北新宿２丁目,3136,2740,2456,2020-09-01
北新宿３丁目,4746,3734,3294,2020-09-01
北新宿４丁目,4405,3339,3114,2020-09-01
西新宿１丁目,34,26,28,2020-09-01
西新宿２丁目,2,2,4,2020-09-01
西新宿３丁目,1659,1123,1084,2020-09-01
西新宿４丁目,5061,3785,3479,2020-09-01
西新宿５丁目,2727,2128,1968,2020-09-01
西新宿６丁目,2310,1877,1636,2020-09-01
西新宿７丁目,1748,1326,998,2020-09-01
西新宿８丁目,2177,1607,1493,2020-09-01
四谷１丁目,274,224,298,2020-08-01
四谷２丁目,251,206,228,2020-08-01
四谷３丁目,287,193,230,2020-08-01
四谷４丁目,2283,1831,1653,2020-08-01
四谷本塩町,319,243,252,2020-08-01
四谷三栄町,1108,948,1051,2020-08-01
四谷坂町,1566,1220,1195,2020-08-01
若葉１丁目,1424,1311,1252,2020-08-01
若葉２丁目,485,444,448,2020-08-01
若葉３丁目,671,509,531,2020-08-01
須賀町,856,728,703,2020-08-01
左門町,1100,745,897,2020-08-01
信濃町,574,399,512,2020-08-01
南元町,1328,1176,1308,2020-08-01
荒木町,1718,1281,1282,2020-08-01
舟町,1011,705,704,2020-08-01
愛住町,926,724,724,2020-08-01
大京町,2384,1792,2109,2020-08-01
霞ヶ丘町,2,2,0,2020-08-01
内藤町,773,687,649,2020-08-01
片町,248,189,165,2020-08-01
新宿１丁目,3064,2174,1936,2020-08-01
新宿２丁目,933,685,531,2020-08-01
新宿３丁目,101,88,55,2020-08-01
新宿４丁目,213,174,108,2020-08-01
新宿５丁目,2106,1469,1138,2020-08-01
新宿６丁目,3121,2300,1986,2020-08-01
新宿７丁目,4296,3461,3215,2020-08-01
歌舞伎町１丁目,173,144,53,2020-08-01
歌舞伎町２丁目,1958,1474,839,2020-08-01
市谷田町１丁目,16,8,18,2020-08-01
市谷田町２丁目,337,256,347,2020-08-01
市谷田町３丁目,204,161,197,2020-08-01
市谷本村町,1731,1534,1030,2020-08-01
市谷砂土原町１丁目,107,100,122,2020-08-01
市谷砂土原町２丁目,258,208,259,2020-08-01
市谷砂土原町３丁目,474,493,516,2020-08-01
市谷左内町,224,201,227,2020-08-01
市谷加賀町１丁目,21,14,23,2020-08-01
市谷加賀町２丁目,1007,749,1045,2020-08-01
市谷甲良町,471,414,438,2020-08-01
市谷船河原町,76,88,90,2020-08-01
市谷長延寺町,94,43,85,2020-08-01
市谷鷹匠町,13,11,15,2020-08-01
市谷山伏町,296,260,275,2020-08-01
市谷八幡町,63,54,66,2020-08-01
神楽坂１丁目,12,13,15,2020-08-01
神楽坂２丁目,130,83,116,2020-08-01
神楽坂３丁目,289,229,208,2020-08-01
神楽坂４丁目,98,86,98,2020-08-01
神楽坂５丁目,383,308,402,2020-08-01
神楽坂６丁目,560,380,467,2020-08-01
細工町,262,219,223,2020-08-01
二十騎町,410,332,364,2020-08-01
揚場町,60,51,55,2020-08-01
津久戸町,70,47,53,2020-08-01
東五軒町,1200,1026,1214,2020-08-01
西五軒町,1048,881,904,2020-08-01
赤城元町,231,180,216,2020-08-01
南榎町,739,717,729,2020-08-01
袋町,370,327,341,2020-08-01
払方町,517,493,549,2020-08-01
南町,390,411,433,2020-08-01
北町,523,495,534,2020-08-01
納戸町,572,494,555,2020-08-01
南山伏町,365,326,306,2020-08-01
北山伏町,388,258,320,2020-08-01
白銀町,740,606,764,2020-08-01
下宮比町,160,94,126,2020-08-01
矢来町,2597,2205,2515,2020-08-01
若宮町,563,506,518,2020-08-01
岩戸町,428,301,335,2020-08-01
中町,268,254,268,2020-08-01
箪笥町,428,289,331,2020-08-01
横寺町,626,469,489,2020-08-01
筑土八幡町,519,389,470,2020-08-01
新小川町,2056,1646,1676,2020-08-01
神楽河岸,0,0,0,2020-08-01
市谷薬王寺町,2158,1663,1744,2020-08-01
市谷柳町,902,609,710,2020-08-01
市谷仲之町,1286,1189,1318,2020-08-01
赤城下町,782,622,585,2020-08-01
天神町,724,532,565,2020-08-01
榎町,502,343,348,2020-08-01
東榎町,263,160,189,2020-08-01
早稲田町,882,594,697,2020-08-01
早稲田南町,470,389,410,2020-08-01
馬場下町,337,263,259,2020-08-01
原町１丁目,883,699,769,2020-08-01
原町２丁目,696,645,622,2020-08-01
原町３丁目,1277,988,1163,2020-08-01
喜久井町,1145,995,1000,2020-08-01
築地町,317,256,282,2020-08-01
弁天町,2012,1629,1731,2020-08-01
中里町,349,322,366,2020-08-01
山吹町,2613,1821,2041,2020-08-01
改代町,435,354,312,2020-08-01
水道町,716,490,502,2020-08-01
早稲田鶴巻町,3881,2805,2903,2020-08-01
住吉町,1847,1377,1438,2020-08-01
市谷台町,908,727,684,2020-08-01
河田町,1557,1469,1523,2020-08-01
若松町,3453,2777,3066,2020-08-01
余丁町,2543,2047,2121,2020-08-01
戸山１丁目,1623,1210,1406,2020-08-01
戸山２丁目,3263,2067,3241,2020-08-01
戸山３丁目,620,512,530,2020-08-01
富久町,4186,3631,3620,2020-08-01
百人町１丁目,3037,2237,1578,2020-08-01
百人町２丁目,3453,2637,2079,2020-08-01
百人町３丁目,2587,2591,2904,2020-08-01
百人町４丁目,1611,1153,1534,2020-08-01
大久保１丁目,3098,2143,1940,2020-08-01
大久保２丁目,5576,4190,3843,2020-08-01
大久保３丁目,2381,2236,2497,2020-08-01
戸塚町１丁目,127,90,98,2020-08-01
西早稲田１丁目,3621,2670,2905,2020-08-01
西早稲田２丁目,3818,2985,2769,2020-08-01
西早稲田３丁目,4109,3475,3357,2020-08-01
高田馬場１丁目,2779,2243,2045,2020-08-01
高田馬場２丁目,1276,1001,833,2020-08-01
高田馬場３丁目,4133,3149,2694,2020-08-01
高田馬場４丁目,4215,3445,3152,2020-08-01
下落合１丁目,1896,1284,1208,2020-08-01
下落合２丁目,2059,1728,1838,2020-08-01
下落合３丁目,2598,2074,2458,2020-08-01
下落合４丁目,2662,2161,2374,2020-08-01
中落合１丁目,2316,1786,1757,2020-08-01
中落合２丁目,2797,2430,2518,2020-08-01
中落合３丁目,2431,2018,2192,2020-08-01
中落合４丁目,1745,1561,1529,2020-08-01
上落合１丁目,3365,2743,2677,2020-08-01
上落合２丁目,3310,2523,2445,2020-08-01
上落合３丁目,3279,2416,2313,2020-08-01
西落合１丁目,2865,2250,2385,2020-08-01
西落合２丁目,2600,2125,2140,2020-08-01
西落合３丁目,1931,1498,1707,2020-08-01
西落合４丁目,1277,1094,1173,2020-08-01
中井１丁目,1278,990,798,2020-08-01
中井２丁目,1736,1565,1637,2020-08-01
北新宿１丁目,5132,3791,3270,2020-08-01
北新宿２丁目,3149,2742,2468,2020-08-01
北新宿３丁目,4747,3726,3291,2020-08-01
北新宿４丁目,4431,3349,3139,2020-08-01
西新宿１丁目,35,27,28,2020-08-01
西新宿２丁目,2,2,4,2020-08-01
西新宿３丁目,1672,1128,1095,2020-08-01
西新宿４丁目,5051,3795,3467,2020-08-01
西新宿５丁目,2729,2135,1964,2020-08-01
西新宿６丁目,2318,1889,1636,2020-08-01
西新宿７丁目,1748,1326,998,2020-08-01
西新宿８丁目,2175,1598,1498,2020-08-01
四谷１丁目,273,222,300,2020-07-01
四谷２丁目,253,209,229,2020-07-01
四谷３丁目,290,196,228,2020-07-01
四谷４丁目,2278,1827,1660,2020-07-01
四谷本塩町,325,247,254,2020-07-01
四谷三栄町,1110,951,1048,2020-07-01
四谷坂町,1556,1214,1191,2020-07-01
若葉１丁目,1429,1314,1251,2020-07-01
若葉２丁目,480,439,448,2020-07-01
若葉３丁目,668,510,526,2020-07-01
須賀町,860,731,707,2020-07-01
左門町,1101,745,897,2020-07-01
信濃町,577,403,515,2020-07-01
南元町,1332,1177,1306,2020-07-01
荒木町,1731,1290,1282,2020-07-01
舟町,1015,709,703,2020-07-01
愛住町,930,728,722,2020-07-01
大京町,2395,1798,2121,2020-07-01
霞ヶ丘町,2,2,0,2020-07-01
内藤町,781,694,653,2020-07-01
片町,251,191,165,2020-07-01
新宿１丁目,3081,2186,1945,2020-07-01
新宿２丁目,939,692,531,2020-07-01
新宿３丁目,100,88,54,2020-07-01
新宿４丁目,211,172,106,2020-07-01
新宿５丁目,2117,1477,1147,2020-07-01
新宿６丁目,3127,2299,1998,2020-07-01
新宿７丁目,4295,3475,3208,2020-07-01
歌舞伎町１丁目,173,146,51,2020-07-01
歌舞伎町２丁目,1938,1453,841,2020-07-01
市谷田町１丁目,16,8,18,2020-07-01
市谷田町２丁目,337,254,347,2020-07-01
市谷田町３丁目,204,161,196,2020-07-01
市谷本村町,1735,1548,1022,2020-07-01
市谷砂土原町１丁目,107,101,121,2020-07-01
市谷砂土原町２丁目,263,210,262,2020-07-01
市谷砂土原町３丁目,479,500,528,2020-07-01
市谷左内町,224,200,226,2020-07-01
市谷加賀町１丁目,21,14,23,2020-07-01
市谷加賀町２丁目,1000,744,1043,2020-07-01
市谷甲良町,472,417,433,2020-07-01
市谷船河原町,76,89,91,2020-07-01
市谷長延寺町,94,44,86,2020-07-01
市谷鷹匠町,13,11,15,2020-07-01
市谷山伏町,295,259,273,2020-07-01
市谷八幡町,63,54,66,2020-07-01
神楽坂１丁目,12,13,15,2020-07-01
神楽坂２丁目,131,83,117,2020-07-01
神楽坂３丁目,292,235,208,2020-07-01
神楽坂４丁目,96,84,97,2020-07-01
神楽坂５丁目,383,308,401,2020-07-01
神楽坂６丁目,563,383,467,2020-07-01
細工町,262,216,225,2020-07-01
二十騎町,407,331,362,2020-07-01
揚場町,60,52,54,2020-07-01
津久戸町,72,49,53,2020-07-01
東五軒町,1187,1018,1211,2020-07-01
西五軒町,1055,886,910,2020-07-01
赤城元町,234,182,218,2020-07-01
南榎町,733,711,720,2020-07-01
袋町,373,330,345,2020-07-01
払方町,521,498,554,2020-07-01
南町,397,413,440,2020-07-01
北町,522,492,531,2020-07-01
納戸町,573,493,559,2020-07-01
南山伏町,362,324,306,2020-07-01
北山伏町,387,256,318,2020-07-01
白銀町,738,605,764,2020-07-01
下宮比町,159,92,127,2020-07-01
矢来町,2596,2204,2514,2020-07-01
若宮町,565,507,519,2020-07-01
岩戸町,427,298,335,2020-07-01
中町,268,256,269,2020-07-01
箪笥町,433,296,337,2020-07-01
横寺町,621,464,484,2020-07-01
筑土八幡町,523,388,474,2020-07-01
新小川町,2067,1655,1685,2020-07-01
神楽河岸,0,0,0,2020-07-01
市谷薬王寺町,2165,1668,1747,2020-07-01
市谷柳町,902,608,709,2020-07-01
市谷仲之町,1285,1191,1316,2020-07-01
赤城下町,781,620,584,2020-07-01
天神町,732,536,571,2020-07-01
榎町,504,343,349,2020-07-01
東榎町,264,159,191,2020-07-01
早稲田町,876,596,685,2020-07-01
早稲田南町,469,388,410,2020-07-01
馬場下町,336,262,257,2020-07-01
原町１丁目,891,700,775,2020-07-01
原町２丁目,699,649,624,2020-07-01
原町３丁目,1273,993,1158,2020-07-01
喜久井町,1153,1006,1002,2020-07-01
築地町,317,254,283,2020-07-01
弁天町,2022,1638,1735,2020-07-01
中里町,353,326,367,2020-07-01
山吹町,2623,1820,2053,2020-07-01
改代町,429,351,307,2020-07-01
水道町,709,489,502,2020-07-01
早稲田鶴巻町,3883,2800,2907,2020-07-01
住吉町,1853,1376,1451,2020-07-01
市谷台町,915,733,692,2020-07-01
河田町,1560,1456,1524,2020-07-01
若松町,3456,2793,3065,2020-07-01
余丁町,2537,2038,2113,2020-07-01
戸山１丁目,1622,1215,1399,2020-07-01
戸山２丁目,3269,2070,3252,2020-07-01
戸山３丁目,593,487,500,2020-07-01
富久町,4178,3622,3615,2020-07-01
百人町１丁目,3056,2243,1592,2020-07-01
百人町２丁目,3475,2646,2098,2020-07-01
百人町３丁目,2595,2602,2902,2020-07-01
百人町４丁目,1616,1162,1541,2020-07-01
大久保１丁目,3117,2160,1954,2020-07-01
大久保２丁目,5617,4216,3855,2020-07-01
大久保３丁目,2344,2221,2471,2020-07-01
戸塚町１丁目,132,96,103,2020-07-01
西早稲田１丁目,3643,2683,2920,2020-07-01
西早稲田２丁目,3828,2986,2782,2020-07-01
西早稲田３丁目,4107,3465,3364,2020-07-01
高田馬場１丁目,2769,2239,2032,2020-07-01
高田馬場２丁目,1282,1003,841,2020-07-01
高田馬場３丁目,4135,3153,2695,2020-07-01
高田馬場４丁目,4231,3450,3160,2020-07-01
下落合１丁目,1917,1293,1218,2020-07-01
下落合２丁目,2058,1723,1838,2020-07-01
下落合３丁目,2581,2077,2439,2020-07-01
下落合４丁目,2669,2167,2382,2020-07-01
中落合１丁目,2313,1780,1768,2020-07-01
中落合２丁目,2807,2435,2524,2020-07-01
中落合３丁目,2438,2017,2196,2020-07-01
中落合４丁目,1746,1561,1529,2020-07-01
上落合１丁目,3379,2756,2676,2020-07-01
上落合２丁目,3316,2520,2458,2020-07-01
上落合３丁目,3267,2406,2307,2020-07-01
西落合１丁目,2855,2250,2378,2020-07-01
西落合２丁目,2593,2112,2135,2020-07-01
西落合３丁目,1929,1497,1701,2020-07-01
西落合４丁目,1275,1093,1175,2020-07-01
中井１丁目,1278,986,804,2020-07-01
中井２丁目,1737,1561,1639,2020-07-01
北新宿１丁目,5146,3811,3289,2020-07-01
北新宿２丁目,3158,2748,2470,2020-07-01
北新宿３丁目,4770,3741,3306,2020-07-01
北新宿４丁目,4458,3368,3143,2020-07-01
西新宿１丁目,34,26,28,2020-07-01
西新宿２丁目,2,2,4,2020-07-01
西新宿３丁目,1682,1131,1103,2020-07-01
西新宿４丁目,5077,3817,3478,2020-07-01
西新宿５丁目,2726,2129,1964,2020-07-01
西新宿６丁目,2311,1871,1640,2020-07-01
西新宿７丁目,1747,1327,1000,2020-07-01
西新宿８丁目,2179,1600,1504,2020-07-01
四谷１丁目,272,220,298,2020-06-01
四谷２丁目,256,212,232,2020-06-01
四谷３丁目,290,197,227,2020-06-01
四谷４丁目,2290,1826,1662,2020-06-01
四谷本塩町,328,248,256,2020-06-01
四谷三栄町,1112,951,1052,2020-06-01
四谷坂町,1557,1215,1184,2020-06-01
若葉１丁目,1438,1323,1262,2020-06-01
若葉２丁目,474,434,441,2020-06-01
若葉３丁目,671,509,528,2020-06-01
須賀町,858,730,701,2020-06-01
左門町,1097,748,896,2020-06-01
信濃町,581,403,520,2020-06-01
南元町,1350,1190,1313,2020-06-01
